episode,step,x,z,evaded
8,148,-396.8364,-230.1364,False
8,149,-324.4986,-212.9734,False
9,0,76.73907,-72.94766,False
9,1,6.854448,-66.17581,False
9,2,-48.09517,-108.6749,False
9,3,-53.80281,-169.4924,False
9,4,-61.83272,-244.4584,False
9,5,-70.53129,-325.6688,False
9,6,-77.22215,-388.1359,False
9,7,-138.2855,-425.5916,False
9,8,-193.2153,-460.2026,False
9,9,-253.4644,-498.1658,False
9,10,-313.7086,-536.1283,False
9,11,-377.4952,-576.3232,False
9,12,-387.6184,-642.954,True
9,12,-437.309,-620.1304,True
9,12,-447.6951,-574.5379,True
9,12,-327.9332,-622.075,True
9,12,-433.8669,-533.1804,True
9,13,-287.1254,-520.8038,False
9,14,-274.72,-590.9241,True
9,14,-353.6253,-547.9391,True
9,14,-324.851,-593.6156,True
9,14,-223.9666,-583.1822,False
9,15,-216.1454,-641.6744,True
9,15,-165.2316,-620.6895,True
9,15,-260.8526,-648.9945,True
9,15,-172.456,-559.5354,False
9,16,-143.1225,-609.447,True
9,16,-98.39087,-585.4032,False
9,17,-71.87325,-650.9161,True
9,17,-27.55519,-558.4276,False
9,18,27.81002,-528.7258,False
9,19,94.25085,-493.0869,False
9,20,142.2325,-467.3532,False
9,21,201.3031,-435.6758,False
9,22,254.4238,-456.1414,False
10,0,197.9359,-100.4187,False
10,1,233.9295,-164.2675,False
10,2,308.9575,-175.1636,False
10,3,317.923,-107.6227,False
10,4,328.4326,-37.19582,False
10,5,339.2511,35.30213,False
10,6,347.9061,93.30083,False
10,7,401.7295,132.7657,False
10,8,416.2624,192.2243,False
10,9,479.5412,236.0891,False
10,10,501.6147,299.6929,False
10,11,520.7553,352.9015,True
10,11,553.39,317.799,False
10,12,585.3961,388.8553,True
10,12,611.34,337.607,True
10,12,538.7129,390.5087,True
10,12,619.976,283.1194,False
10,13,652.8893,327.7459,True
10,13,688.1595,309.3546,True
10,13,682.2979,250.3143,True
10,13,634.9683,228.6153,False
10,14,697.9882,232.1877,True
10,14,683.6516,193.0504,True
10,14,666.2857,152.4771,True
10,14,609.0871,152.0393,False
10,15,639.6476,91.97526,True
10,15,669.9841,129.6647,True
10,15,595.421,98.27776,False
